"Gene"	"GC_content"	"Mean_transcript_length"
"630"	"1810014B01Rik"	43.39	1159.66666666667
"631"	"1810014P07Rik"	45.73	2082
"632"	"1810017P11Rik"	42.11	558
"633"	"1810018F18Rik"	42.04	1016.33333333333
"634"	"1810019D21Rik"	58.61	814.333333333333
"635"	"1810019N24Rik"	45	925.5
"636"	"1810020O05Rik"	45.56	2657.5
"637"	"1810021B22Rik"	53.7	492
"638"	"1810024B03Rik"	39.93	1815
"639"	"1810026B05Rik"	35.92	1412.25
"640"	"1810028F09Rik"	39.02	1248
"641"	"1810030O07Rik"	44.17	2699
"642"	"1810034E14Rik"	43.99	886.75
"643"	"1810035K13Rik"	40.49	348
"644"	"1810037I17Rik"	42.73	1160
"645"	"1810041H14Rik"	50.17	401.666666666667
"646"	"1810044D09Rik"	52.41	486
"647"	"1810044K17Rik"	46.52	536
"648"	"1810046K07Rik"	42.57	1306.66666666667
"649"	"1810049I09Rik"	52.11	504.5
"650"	"1810049J17Rik"	74.68	462
"651"	"1810053B23Rik"	45.13	966.285714285714
"652"	"1810055G02Rik"	49.93	1467
"653"	"1810058I24Rik"	45.1	1481
"654"	"1810058N15Rik"	61.85	712
"655"	"1810059C17Rik"	45.44	487
"656"	"1810059H22Rik"	47.73	849.875
"657"	"1810062G17Rik"	44.96	911
"658"	"1810062O18Rik"	42.74	563.25
"659"	"1810063I02Rik"	43.99	274
"660"	"1810064F22Rik"	41.44	1381
"661"	"1810065E05Rik"	46.95	926
"662"	"1810073O08Rik"	47.52	1853
"663"	"2010001A14Rik"	47.78	586.333333333333
"664"	"2010001K21Rik"	46.2	1364.5
"665"	"2010001M07Rik"	51.51	364
"666"	"2010003K11Rik"	53.67	1167
"667"	"2010007H06Rik"	47.91	2780
"668"	"2010008C14Rik"	47.55	593
"669"	"2010009K17Rik"	46.96	567
"670"	"2010010A06Rik"	48.91	534
"671"	"2010013B24Rik"	45.71	747
"672"	"2010016I18Rik"	50.89	1411.2
"673"	"2010103J01Rik"	46.75	388
"674"	"2010106C02Rik"	51.46	660
"675"	"2010106E10Rik"	36.6	1266.5
"676"	"2010106G04Rik"	48.55	311
"677"	"2010109A12Rik"	41.92	733
"678"	"2010109P13Rik"	53.06	392
"679"	"2010110E17Rik"	42.43	879
"680"	"2010110G14Rik"	44.96	527
"681"	"2010110K18Rik"	45.47	1188.66666666667
"682"	"2010203P06Rik"	50.36	508
"683"	"2010204K13Rik"	43.31	721.5
"684"	"2010300C02Rik"	47.31	2653.33333333333
"685"	"2010308F09Rik"	47.44	525
"686"	"2010309G21Rik"	39.53	458
"687"	"2010310C07Rik"	46.53	1534
"688"	"2010315B03Rik"	38.22	1182.8
"689"	"2010320M18Rik"	53.22	1009
"690"	"2010320O07Rik"	48.96	514
"691"	"2200002A13Rik"	47.81	709
"692"	"2200002D01Rik"	58.66	954.5
"693"	"2200002J24Rik"	50.53	530.75
"694"	"2200007N16Rik"	38.24	238
"695"	"2210009P08Rik"	42.58	465
"696"	"2210010C04Rik"	39.16	2142
"697"	"2210011K15Rik"	53.88	1741
"698"	"2210016F16Rik"	46.7	3051
"699"	"2210016L21Rik"	51.78	1050.4
"700"	"2210017I01Rik"	42.85	822
"701"	"2210020O09Rik"	42.72	509
"702"	"2210039B01Rik"	46.34	1044
"703"	"2210404E10Rik"	50.91	585
"704"	"2210406H18Rik"	42.06	1108
"705"	"2210406O10Rik"	49.78	1148
"706"	"2210407C18Rik"	45.86	841.666666666667
"707"	"2210408F21Rik"	43.9	602.133333333333
"708"	"2210408I21Rik"	38.37	1664.4
"709"	"2210409D07Rik"	43.21	458
"710"	"2210409E12Rik"	51.45	346
"711"	"2210411M09Rik"	49.26	643
"712"	"2210412B16Rik"	43.98	498
"713"	"2210414B05Rik"	42.83	872
"714"	"2210414F02Rik"	50.48	396
"715"	"2210417A02Rik"	48.77	550
"716"	"2210418O10Rik"	41.44	1770.5
"717"	"2210420H20Rik"	47.78	629
"718"	"2300002M23Rik"	57.02	1368
"719"	"2300003K06Rik"	51.07	1265
"720"	"2300009A05Rik"	39.19	855.75
"721"	"2310001H17Rik"	41.2	1525.83333333333
"722"	"2310001K20Rik"	47.11	951
"723"	"2310001K24Rik"	58.44	599.5
"724"	"2310002D06Rik"	47.26	508
"725"	"2310002F09Rik"	45.54	1326
"726"	"2310002L09Rik"	37.46	1105
"727"	"2310003L06Rik"	37.87	1603
"728"	"2310003N18Rik"	47.27	458
"729"	"2310005A03Rik"	48.84	1398
"730"	"2310005E17Rik"	44.35	1187
"731"	"2310008N11Rik"	47.38	511.2
"732"	"2310009A05Rik"	43.89	1567.5
"733"	"2310009B15Rik"	43.96	850.666666666667
"734"	"2310010J17Rik"	41.06	397.666666666667
"735"	"2310011J03Rik"	57.05	1649
"736"	"2310014F06Rik"	44.14	1565
"737"	"2310015A10Rik"	49.1	836.75
"738"	"2310015A16Rik"	53.61	773
"739"	"2310015D24Rik"	48.04	1746.5
"740"	"2310015K22Rik"	42.54	1461
"741"	"2310016D03Rik"	42	1547
"742"	"2310016D23Rik"	40.34	388
"743"	"2310016G11Rik"	49.9	862.5
"744"	"2310020H05Rik"	46.46	720
"745"	"2310022A10Rik"	49.48	1368.5
"746"	"2310022B05Rik"	50.92	3307
"747"	"2310026I22Rik"	40.16	1307
"748"	"2310026L22Rik"	47.06	400
"749"	"2310030A07Rik"	37.95	610
"750"	"2310030G06Rik"	44.51	1024.5
"751"	"2310033P09Rik"	56.33	1285
"752"	"2310034C09Rik"	50.42	946
"753"	"2310034G01Rik"	57.37	1373
"754"	"2310034O05Rik"	46.38	807.5
"755"	"2310039H08Rik"	58.4	762
"756"	"2310039L15Rik"	44.06	1704
"757"	"2310040G07Rik"	47.05	505.5
"758"	"2310040G24Rik"	46.93	651
"759"	"2310043L19Rik"	48.36	698
"760"	"2310043M15Rik"	50.18	1580
"761"	"2310043O21Rik"	46.69	622
"762"	"2310043P16Rik"	45.81	3881
"763"	"2310044K18Rik"	48.24	618
"764"	"2310046K23Rik"	46.39	677
"765"	"2310047D07Rik"	47.53	721
"766"	"2310050C09Rik"	49.09	1078
"767"	"2310057J18Rik"	36.65	1095
"768"	"2310057M21Rik"	42.34	2895.33333333333
"769"	"2310057N15Rik"	44.94	1028
"770"	"2310058D17Rik"	46.65	3201
"771"	"2310061I04Rik"	51.57	881.555555555556
"772"	"2310061N02Rik"	46.35	794
"773"	"2310065F04Rik"	46.61	1886.5
"774"	"2310067P03Rik"	37.7	1032
"775"	"2310068J16Rik"	58.32	1130
"776"	"2310069B03Rik"	46.04	1117
"777"	"2310074N15Rik"	50.86	582
"778"	"2310075C17Rik"	38.86	326
"779"	"2310079G19Rik"	48.81	881
"780"	"2310081O03Rik"	45.38	759
"781"	"2400006E01Rik"	42.38	520
"782"	"2410002F23Rik"	50.66	1645.5
"783"	"2410003I16Rik"	52.64	452
"784"	"2410003L11Rik"	48.3	627
"785"	"2410004B18Rik"	45.79	836
"786"	"2410004I01Rik"	48.6	1187
"787"	"2410004P03Rik"	50.36	1634.33333333333
"788"	"2410006H16Rik"	47.38	462
"789"	"2410012E07Rik"	45.93	1357
"790"	"2410017I17Rik"	46.95	1691.33333333333
"791"	"2410018L13Rik"	44.72	1488.4
"792"	"2410021H03Rik"	41.69	764
"793"	"2410022M11Rik"	54.42	1911
"794"	"2410024N13Rik"	48	669
"795"	"2410080I02Rik"	59.78	414
"796"	"2410124H12Rik"	45.73	706
"797"	"2410131K14Rik"	50.55	5649
"798"	"2410137M14Rik"	46.99	794.5
"799"	"2410141K09Rik"	39.5	979
"800"	"2410152P15Rik"	47.82	871
"801"	"2500002B13Rik"	44.16	1458
"802"	"2500004C02Rik"	43.69	909
"803"	"2510002D24Rik"	49.43	891.75
"804"	"2510009E07Rik"	43.66	2125.5
"805"	"2510016D11Rik"	52.08	985
"806"	"2510017J16Rik"	36.82	1263
"807"	"2510039O18Rik"	54.08	2731
"808"	"2510046G10Rik"	49.33	700
"809"	"2600002D14Rik"	35.96	292
"810"	"2600006K01Rik"	59.62	1406
"811"	"2600014E21Rik"	41.79	1371.6
"812"	"2610001A08Rik"	38.99	867
"813"	"2610001J05Rik"	40.38	1656.75
"814"	"2610002M06Rik"	37.59	3397.5
"815"	"2610005L07Rik"	41.08	2478.5
"816"	"2610008E11Rik"	39.5	1795.25
"817"	"2610011E03Rik"	43.04	2235
"818"	"2610012C04Rik"	46.73	1023
"819"	"2610016A17Rik"	45.45	559.333333333333
"820"	"2610017A05Rik"	42.75	1661
"821"	"2610020C07Rik"	40.45	1186.75
"822"	"2610021A01Rik"	39.67	1092
"823"	"2610024D14Rik"	42.18	294
"824"	"2610027F03Rik"	44.91	1154
"825"	"2610027K06Rik"	51.13	1213
"826"	"2610028D06Rik"	50.9	1713
"827"	"2610028E06Rik"	49.64	2414.6
"828"	"2610028H24Rik"	49.04	1552
"829"	"2610034O05Rik"	50.88	855
"830"	"2610035D17Rik"	49.32	1511.5
"831"	"2610035F20Rik"	49.82	1524.5
"832"	"2610037D02Rik"	43.45	2723
"833"	"2610042L04Rik"	42.87	1242.5
"834"	"2610044O15Rik8"	39.97	939.5
"835"	"2610105M22Rik"	51.08	1153
"836"	"2610203C22Rik"	43.23	1308.6
"837"	"2610204G07Rik"	37.98	992
"838"	"2610206C17Rik"	41.87	765.666666666667
"839"	"2610300A13Rik"	52.68	503
"840"	"2610300M13Rik"	39.15	1133
"841"	"2610301B20Rik"	42.6	1166.8
"842"	"2610303G11Rik"	50.72	517
"843"	"2610306M01Rik"	53.93	1042
"844"	"2610306O10Rik"	46.73	612
"845"	"2610307P16Rik"	42.42	817.285714285714
"846"	"2610316D01Rik"	36.78	751.666666666667
"847"	"2610318M16Rik"	50.35	578
"848"	"2610318N02Rik"	48.75	772.625
"849"	"2610507B11Rik"	44.67	1605.875
"850"	"2610507I01Rik"	47.92	1360
"851"	"2610509F24Rik"	46.9	838
"852"	"2610528A11Rik"	45.74	729.5
"853"	"2610528J11Rik"	53.1	847
"854"	"2700029L08Rik"	45.6	1465
"855"	"2700033N17Rik"	55.01	721
"856"	"2700038G22Rik"	46.44	846.5
"857"	"2700046A07Rik"	45.98	1455
"858"	"2700046G09Rik"	50.63	1647
"859"	"2700049A03Rik"	41.42	3563.66666666667
"860"	"2700054A10Rik"	47.01	2487.33333333333
"861"	"2700062C07Rik"	44.12	809.6
"862"	"2700068H02Rik"	45.9	1872
"863"	"2700069I18Rik"	38.18	677
"864"	"2700078F05Rik"	38.72	3244
"865"	"2700080J24Rik"	46.57	1662
"866"	"2700081O15Rik"	57.98	2294.83333333333
"867"	"2700089I24Rik"	43.41	1827
"868"	"2700097O09Rik"	41.36	1793.25
"869"	"2700099C18Rik"	40.95	1096.75
"870"	"2810001G20Rik"	42.85	930
"871"	"2810002D19Rik"	43.69	2040
"872"	"2810004N23Rik"	46.24	2694.66666666667
"873"	"2810006K23Rik"	47.6	1657
"874"	"2810013P06Rik"	47.45	2137
"875"	"2810021J22Rik"	44.7	2145
"876"	"2810025M15Rik"	44.03	569.5
"877"	"2810029C07Rik"	50.24	1688
"878"	"2810030D12Rik"	50.19	890.75
"879"	"2810032G03Rik"	43.92	2288.5
"880"	"2810039B14Rik"	48.28	1490.33333333333
"881"	"2810047C21Rik1"	43.18	1047
"882"	"2810049E08Rik"	38.83	1102
"883"	"2810402E24Rik"	43.95	3040
"884"	"2810403D21Rik"	37.9	1255.33333333333
"885"	"2810403G07Rik"	43.86	1622
"886"	"2810404F17Rik"	45.7	1704
"887"	"2810404M03Rik"	37.98	1245
"888"	"2810405F15Rik"	48.82	932
"889"	"2810405F17Rik"	50.22	1117
"890"	"2810407A14Rik"	42.39	1935.5
"891"	"2810408A11Rik"	53.08	1428.66666666667
"892"	"2810408I11Rik"	40.34	883.666666666667
"893"	"2810410L24Rik"	56.25	1630.5
"894"	"2810414N06Rik"	41.47	1381
"895"	"2810428J06Rik"	36.61	2696
"896"	"2810429I04Rik"	40.5	1554.84615384615
"897"	"2810430I11Rik"	56.27	3416
"898"	"2810432F15Rik"	48.36	657
"899"	"2810433D01Rik"	49.47	767.5
"900"	"2810442N19Rik"	43.61	679.5
"901"	"2810454H06Rik"	43.46	3148
"902"	"2810455O05Rik"	45.19	1691
"903"	"2810457G06Rik"	61.96	1367
"904"	"2810459M11Rik"	48.84	2278
"905"	"2810471M01Rik"	39.84	1597
"906"	"2900002M20Rik"	43.33	330
"907"	"2900005J15Rik"	48.36	1919
"908"	"2900009J06Rik"	42.43	481.5
"909"	"2900018N21Rik"	37.97	1580
"910"	"2900022M07Rik"	37.86	1017
"911"	"2900024D18Rik"	40.25	569
"912"	"2900026A02Rik"	53.13	7326
"913"	"2900027M19Rik"	40.58	4448
"914"	"2900035J10Rik"	40.41	532
"915"	"2900037B21Rik"	51.34	337
"916"	"2900040C04Rik"	50.52	459
"917"	"2900041M22Rik"	46.42	1784
"918"	"2900042G08Rik"	43.38	650
"919"	"2900042K21Rik"	48.09	653
"920"	"2900045O20Rik"	39.85	1292
"921"	"2900052L18Rik"	58.91	1588
"922"	"2900052N01Rik"	44.96	2410.66666666667
"923"	"2900057B20Rik"	48.97	1016
"924"	"2900060B14Rik"	42.37	347
"925"	"2900060N12Rik"	42.22	2194
"926"	"2900064F13Rik"	31.94	1008
"927"	"2900064K03Rik"	36.81	3113
"928"	"2900069G24Rik"	47.37	1311
"929"	"2900072N19Rik"	48.85	806
"930"	"2900076A07Rik"	43.01	635.625
"931"	"2900076G11Rik"	39.3	631
"932"	"2900078I11Rik"	41.94	999
"933"	"2900079G21Rik"	40.76	1966.5
"934"	"2900089D17Rik"	49.93	1448.5
"935"	"2900092C05Rik"	40.26	887
"936"	"2900092N22Rik"	36.48	1409
"937"	"2900092O11Rik"	44.24	755
"938"	"2900093K20Rik"	49.74	567
"939"	"2900097C17Rik"	45.53	2627
"940"	"3000002C10Rik"	46.79	2199.66666666667
"941"	"3010001F23Rik"	42.04	729
"942"	"3010003L21Rik"	60.76	1738
"943"	"3100003L05Rik"	42.38	664
"944"	"3110001I22Rik"	43.95	1418.33333333333
"945"	"3110004A20Rik"	36.35	385
"946"	"3110006O06Rik"	42.3	4086
"947"	"3110009E18Rik"	45.75	628
"948"	"3110009F21Rik"	47.17	1625
"949"	"3110009M11Rik"	40.81	892
"950"	"3110015C05Rik"	41.85	940
"951"	"3110018I06Rik"	43.88	1005
"952"	"3110021N24Rik"	39.58	1812
"953"	"3110031N09Rik"	55.21	326
"954"	"3110039M20Rik"	39.29	627.5
"955"	"3110040M04Rik"	57.35	945
"956"	"3110040N11Rik"	44	548.8
"957"	"3110043J17Rik"	41.18	760
"958"	"3110045C21Rik"	40.6	1090.5
"959"	"3110053B16Rik"	44.94	1034
"960"	"3110056K07Rik"	41.26	1191.66666666667
"961"	"3110062G12Rik"	28.75	1419
"962"	"3110067C02Rik"	42.78	2117
"963"	"3110070M22Rik"	57.81	1128
"964"	"3110080E11Rik"	37.24	3477
"965"	"3110080O07Rik"	45.25	1021
"966"	"3110082I17Rik"	52.3	1198
"967"	"3110082J24Rik"	57.73	547
"968"	"3110083C13Rik"	45.26	882.5
"969"	"3110099E03Rik"	38.41	1501.66666666667
"970"	"3200001D21Rik"	45.45	2283
"971"	"3222401L13Rik"	41.42	4561.5
"972"	"3300002A11Rik"	47.14	536
"973"	"3300002I08Rik"	40.85	840
"974"	"3300002P13Rik"	51.54	1092
"975"	"3300005D01Rik"	49.8	656.5
"976"	"3425401B19Rik"	49.64	2968
"977"	"3632454L22Rik"	47.5	2391
"978"	"3732407C23Rik"	50.31	3540
"979"	"3830403N18Rik"	37.08	1022
"980"	"3830406C13Rik"	40.75	1143.63157894737
"981"	"3830408C21Rik"	41.8	1440.66666666667
"982"	"3830417A13Rik"	44.18	1000.5
"983"	"3830422I06Rik"	46.99	1181
"984"	"3830432H09Rik"	49.15	1993
"985"	"3930402G23Rik"	51.22	1833.5
"986"	"4430402I18Rik"	44.21	1391
"987"	"4631405J19Rik"	53.33	1473
"988"	"4631422I05Rik"	39.14	1763
"989"	"4632404H12Rik"	44.21	3731
"990"	"4632404M16Rik"	49.03	2882
"991"	"4632411P08Rik"	44.63	3237
"992"	"4632415L05Rik"	44.93	3588
"993"	"4632418H02Rik"	43.99	2721
"994"	"4632427E13Rik"	38.37	3717.75
"995"	"4632428C04Rik"	49.58	2428
"996"	"4632432E15Rik"	46	2439
"997"	"4632433K11Rik"	47.21	1129
"998"	"4633401B06Rik"	35.23	1073
"999"	"4731419I09Rik"	54.29	2820
"1000"	"4732414G09Rik"	51.57	1415
"1001"	"4732416N19Rik"	41.53	3479
"1002"	"4732419C18Rik"	48.36	3536
"1003"	"4732440D04Rik"	43.55	2174
"1004"	"4732463B04Rik"	44.47	2932
"1005"	"4732465J04Rik"	43.78	2747.5
"1006"	"4732471J01Rik"	44.77	1436.5
"1007"	"4732487G21Rik"	45.49	2664
"1008"	"4732490B19Rik"	47.02	2446
"1009"	"4732491K20Rik"	43.92	3174
"1010"	"4732496C06Rik"	37.32	2500
"1011"	"4831440D22Rik"	42.07	2929
"1012"	"4833403J16Rik"	42	1031
"1013"	"4833404L02Rik"	49.12	908
"1014"	"4833405L11Rik"	47.76	1387.5
"1015"	"4833407H14Rik"	48.62	1494
"1016"	"4833408A19Rik"	55.48	995
"1017"	"4833411C07Rik"	49.09	1449.5
"1018"	"4833412C05Rik"	47.04	966.5
"1019"	"4833412C15Rik"	45	2071
"1020"	"4833412K13Rik"	40.84	1479
"1021"	"4833413E03Rik"	51.51	963.333333333333
"1022"	"4833413G10Rik"	44.19	1946
"1023"	"4833415N18Rik"	46.91	1168
"1024"	"4833417C18Rik"	49.5	1269
"1025"	"4833418N02Rik"	47.16	1334
"1026"	"4833418N17Rik"	78.44	615
"1027"	"4833419F23Rik"	43.87	552
"1028"	"4833419O12Rik"	47.38	1064
"1029"	"4833420G17Rik"	41.16	2322.33333333333
"1030"	"4833421G17Rik"	39.93	844
"1031"	"4833421K07Rik"	40.69	1391
"1032"	"4833422C13Rik"	41.3	2225.66666666667
"1033"	"4833422M21Rik"	44.92	1785.25
"1034"	"4833427F10Rik"	46.94	1475
"1035"	"4833427G06Rik"	40.39	973
"1036"	"4833428L15Rik"	50.8	950
"1037"	"4833438C02Rik"	58.63	1058.5
"1038"	"4833439L19Rik"	47.26	1127.11111111111
"1039"	"4833445I07Rik"	56.94	1110.5
"1040"	"4921501I09Rik"	44.58	384
"1041"	"4921504A21Rik"	39.09	1456
"1042"	"4921504E06Rik"	40.18	1762
"1043"	"4921507G05Rik"	44.38	1653
"1044"	"4921507P07Rik"	41.71	2378
"1045"	"4921508D12Rik"	44.59	1075
"1046"	"4921508M14Rik"	47.13	1099
"1047"	"4921509A06Rik"	47.68	392
"1048"	"4921509C19Rik"	43.3	2684
"1049"	"4921509O07Rik"	42.46	2567
"1050"	"4921511C10Rik"	42.51	1463
"1051"	"4921511C20Rik"	37.05	1606
"1052"	"4921511E07Rik"	33.62	827
"1053"	"4921511I17Rik"	42.54	1341
"1054"	"4921513H07Rik"	46.69	2238
"1055"	"4921513I03Rik"	43.8	1012.5
"1056"	"4921513I08Rik"	42.81	866
"1057"	"4921514A10Rik"	54.61	2115
"1058"	"4921515E04Rik"	35.94	1594.75
"1059"	"4921515L22Rik"	43.58	1537
"1060"	"4921516A02Rik"	51.42	4560
"1061"	"4921517D16Rik"	40.49	2040
"1062"	"4921517D22Rik"	44.76	2052.5
"1063"	"4921518K17Rik"	40.16	3390
"1064"	"4921520N01Rik"	45.13	3335
"1065"	"4921521D15Rik"	35.91	1927
"1066"	"4921522A10Rik"	40.55	736
"1067"	"4921522P10Rik"	42.08	2101
"1068"	"4921523L03Rik"	48.98	1186
"1069"	"4921524J17Rik"	40.33	801.333333333333
"1070"	"4921524L21Rik"	40.3	1101.33333333333
"1071"	"4921525O09Rik"	49.62	2068.5
"1072"	"4921527H02Rik"	34.19	1673
"1073"	"4921528I07Rik"	40.68	2432
"1074"	"4921529L05Rik"	44.04	1064.25
"1075"	"4921531C22Rik"	58.03	1253
"1076"	"4921531P14Rik"	42.25	938
"1077"	"4921533I20Rik"	37.95	1313.5
"1078"	"4921534A09Rik"	45.09	2495
"1079"	"4921534H16Rik"	43.98	2115
"1080"	"4921536K21Rik"	46.5	2590
"1081"	"4921539E11Rik"	41.46	2162.33333333333
"1082"	"4921539H07Rik"	43.21	2325
"1083"	"4922502N22Rik"	37.88	1149
"1084"	"4930401A07Rik"	42.91	553
"1085"	"4930401C15Rik"	40.93	865
"1086"	"4930401G09Rik"	48.1	637
"1087"	"4930401O10Rik"	47.17	787
"1088"	"4930401O12Rik"	42.85	841
"1089"	"4930402C01Rik"	50.24	663
"1090"	"4930402D18Rik"	40.56	1549
"1091"	"4930402F06Rik"	40.82	1261
"1092"	"4930402F11Rik"	37.07	1047.25
"1093"	"4930402H05Rik"	51.86	2829
"1094"	"4930402H24Rik"	43.72	1382.70588235294
"1095"	"4930402K13Rik"	42.34	1781
"1096"	"4930403D09Rik"	45.11	635
"1097"	"4930403O18Rik"	39.46	1252
"1098"	"4930403P22Rik"	46.56	713
"1099"	"4930404A05Rik"	37.31	712
"1100"	"4930404A12Rik"	48.01	641.5
"1101"	"4930404H11Rik"	43.1	1019
"1102"	"4930404H24Rik"	60.17	331
"1103"	"4930404I05Rik"	42.84	1826.5
"1104"	"4930404I20Rik"	39.02	498
"1105"	"4930404K13Rik"	42.18	743
"1106"	"4930404N11Rik"	61.05	855
"1107"	"4930404O17Rik"	39.82	857
"1108"	"4930405A10Rik"	41.74	957
"1109"	"4930405A21Rik"	50.58	769
"1110"	"4930405D01Rik"	36.45	850
"1111"	"4930405D11Rik"	39.9	594
"1112"	"4930405G09Rik"	44.34	1060
"1113"	"4930405H06Rik"	44.34	791
"1114"	"4930405J17Rik"	44.36	620
"1115"	"4930405L22Rik"	39.2	585
"1116"	"4930405N21Rik"	49.17	1200
"1117"	"4930405O22Rik"	39.37	894
"1118"	"4930406D18Rik"	46.98	628.5
"1119"	"4930407G08Rik"	41.96	698
"1120"	"4930407I10Rik"	50.43	4675
"1121"	"4930407I19Rik"	38.29	923
"1122"	"4930408K08Rik"	42.68	1436
"1123"	"4930408O17Rik"	50.72	876
"1124"	"4930412B13Rik"	40.71	1276
"1125"	"4930412C18Rik"	43.19	1900.8
"1126"	"4930412E21Rik"	38.1	778
"1127"	"4930412F09Rik"	42.18	1017
"1128"	"4930412F12Rik"	55.2	1471
"1129"	"4930412L05Rik"	42.96	952
"1130"	"4930412M03Rik"	52.03	1111
"1131"	"4930412O13Rik"	57.19	872.5
"1132"	"4930413E15Rik"	45.14	1290
"1133"	"4930413F20Rik"	49.1	1096
"1134"	"4930413G21Rik"	53.47	993
"1135"	"4930414F18Rik"	42.5	2188
"1136"	"4930414N06Rik"	40.9	720.666666666667
"1137"	"4930415C11Rik"	45.57	537
"1138"	"4930415H17Rik"	55.28	123
"1139"	"4930415L06Rik"	35.54	2617
"1140"	"4930415O11Rik"	48.33	1434
"1141"	"4930415O20Rik"	45.67	558
"1142"	"4930415P13Rik"	47.19	534
"1143"	"4930417H01Rik"	42.65	635.166666666667
"1144"	"4930417O13Rik"	46.76	1386.25
"1145"	"4930417O22Rik"	47.37	1184
"1146"	"4930419G24Rik"	42.24	1058
"1147"	"4930420G21Rik"	39.47	1756.5
"1148"	"4930420N18Rik"	43.34	676
"1149"	"4930421C12Rik"	37.74	1574
"1150"	"4930421P07Rik"	48.12	399
"1151"	"4930422C21Rik"	44.43	2362
"1152"	"4930422I22Rik"	41	1510
"1153"	"4930422M22Rik"	41.86	948
"1154"	"4930423C22Rik"	46.45	1311
"1155"	"4930423D22Rik"	47.73	1674
"1156"	"4930423D24Rik"	44.91	468
"1157"	"4930423M02Rik"	40.32	968.5
"1158"	"4930425K10Rik"	41.19	745
"1159"	"4930425K24Rik"	52.5	2143
"1160"	"4930425L21Rik"	41.95	885
"1161"	"4930425O10Rik"	42.33	1418
"1162"	"4930425P05Rik"	46.98	862
"1163"	"4930426D05Rik"	54.32	1248.25
"1164"	"4930426I24Rik"	53.08	916.5
"1165"	"4930426L09Rik"	49.59	1460.5
"1166"	"4930428D20Rik"	35.88	546
"1167"	"4930428E07Rik"	37.55	2359.5
"1168"	"4930428N03Rik"	47.36	1243.2
"1169"	"4930428O21Rik"	43.44	1740
"1170"	"4930429C20Rik"	42.83	503
"1171"	"4930429D17Rik"	41.83	1624
"1172"	"4930429F24Rik"	40.39	1520
"1173"	"4930429H19Rik"	45.87	1151
"1174"	"4930429P21Rik"	50.87	1157.5
"1175"	"4930430E12Rik"	42.61	771
"1176"	"4930430F08Rik"	40.97	1485.625
"1177"	"4930430F21Rik"	42.22	802
"1178"	"4930430O22Rik"	62.18	559
"1179"	"4930431F10Rik"	42.44	1157
"1180"	"4930431F12Rik"	41.81	1346
"1181"	"4930431L21Rik"	43.08	409.5
"1182"	"4930431P03Rik"	43.14	2037.33333333333
"1183"	"4930431P19Rik"	47.82	1705
"1184"	"4930431P22Rik"	47.58	715
"1185"	"4930432B10Rik"	40.56	1848.5
"1186"	"4930432E11Rik"	44.52	7570.5
"1187"	"4930432H08Rik"	49.1	1284
"1188"	"4930432J09Rik"	40.27	2104.5
"1189"	"4930432K21Rik"	47.28	1637
"1190"	"4930432L08Rik"	39.83	1608
"1191"	"4930432M17Rik"	45.03	826.5
"1192"	"4930432O09Rik"	44.83	1986
"1193"	"4930433B08Rik"	38.96	644
"1194"	"4930433E05Rik"	34.49	285
"1195"	"4930433I11Rik"	42.99	2693.5
"1196"	"4930433J02Rik"	43.16	1386
"1197"	"4930433N12Rik"	43.07	1166
"1198"	"4930434B07Rik"	49.58	1020
"1199"	"4930434F21Rik"	41.7	466.5
"1200"	"4930434J06Rik"	39.81	782
"1201"	"4930434O05Rik"	43.15	387
"1202"	"4930435C17Rik"	41.33	895.5
"1203"	"4930435F18Rik"	39.56	1786
"1204"	"4930435M08Rik"	39.5	1567
"1205"	"4930435N07Rik"	43.49	2127
"1206"	"4930437M23Rik"	35.93	968
"1207"	"4930438A08Rik"	48.05	1505.5
"1208"	"4930438E09Rik"	44.23	776
"1209"	"4930439A04Rik"	48.18	572
"1210"	"4930439D14Rik"	60.17	359
"1211"	"4930440C22Rik"	31.78	1038.5
"1212"	"4930440I19Rik"	39.28	834
"1213"	"4930441H08Rik"	39.81	501
"1214"	"4930441J16Rik"	39.85	516
"1215"	"4930442G10Rik"	38.3	1066.5
"1216"	"4930442G15Rik"	43.03	1000
"1217"	"4930442H23Rik"	52.93	1245
"1218"	"4930442J19Rik"	40.05	1131.5
"1219"	"4930442L01Rik"	49.32	2077
"1220"	"4930442P19Rik"	57.9	1240
"1221"	"4930443G03Rik"	43.76	1282
"1222"	"4930443O20Rik"	44.33	1443
"1223"	"4930444A19Rik"	41.04	1375
"1224"	"4930444E06Rik"	46.12	1240
"1225"	"4930444F02Rik"	41.24	6871
"1226"	"4930444G20Rik"	46.7	1773
"1227"	"4930444K16Rik"	42.78	1767
"1228"	"4930444P10Rik"	44.55	1237.66666666667
"1229"	"4930445B16Rik"	36.52	1123
"1230"	"4930445E18Rik"	41.99	941.5
"1231"	"4930445N06Rik"	45.19	508.5
"1232"	"4930445N08Rik"	39.11	313
"1233"	"4930445N18Rik"	45.08	1015
"1234"	"4930447A16Rik"	45.78	587
"1235"	"4930447C04Rik"	37.8	1237.77777777778
"1236"	"4930447C11Rik"	50.65	928
"1237"	"4930447F04Rik"	34.84	703
"1238"	"4930447F24Rik"	51.55	698.666666666667
"1239"	"4930447J18Rik"	44.68	743.75
"1240"	"4930447K03Rik"	43.6	1033
"1241"	"4930447M23Rik"	43.85	974.666666666667
"1242"	"4930447N08Rik"	41.72	571.5
