"Gene"	"GC_content"	"Mean_transcript_length"
"638"	"AHSA1"	46.04	785.846153846154
"639"	"AHSA2P"	44.61	1858.46666666667
"640"	"AHSG"	47.73	1465.33333333333
"641"	"AHSP"	52.32	364
"642"	"AICDA"	41.39	1044.33333333333
"643"	"AIDA"	38.46	1755.16666666667
"644"	"AIF1"	53.9347058823529	729.411764705882
"645"	"AIF1L"	53.82	2062.8
"646"	"AIFM1"	42.98	1717
"647"	"AIFM1P1"	43.61	1841
"648"	"AIFM2"	50.25	2475.75
"649"	"AIFM3"	59.24	1227.16666666667
"650"	"AIG1"	39.66	1632.6
"651"	"AIG1P1"	51.35	148
"652"	"AIM2"	40.1	832
"653"	"AIMP1"	36.63	2378
"654"	"AIMP1P1"	39.49	937
"655"	"AIMP1P2"	44.23	312
"656"	"AIMP2"	46.93	985.5
"657"	"AIP"	56.24	871.75
"658"	"AIPL1"	49.33	1686.63636363636
"659"	"AIRE"	63.87	2409
"660"	"AIRN"	51.76	2931.5
"661"	"AJAP1"	52.4	4927.66666666667
"662"	"AJM1"	72.67	4387
"663"	"AJUBA"	52.84	1541.25
"664"	"AK1"	60.13	886
"665"	"AK2"	46.32	1757.05555555556
"666"	"AK2P2"	52.84	405
"667"	"AK3"	41.46	2622.25
"668"	"AK3P2"	47.325	433.5
"669"	"AK3P3"	46.54	664
"670"	"AK3P4"	45.63	583
"671"	"AK3P5"	45.47	519
"672"	"AK4"	42.62	3217.125
"673"	"AK4P1"	49.85	672
"674"	"AK4P2"	47.46	670
"675"	"AK4P3"	50.37	669
"676"	"AK4P4"	45.82	646
"677"	"AK4P5"	45.74	634
"678"	"AK4P6"	44.13	528
"679"	"AK5"	39.61	1101.23076923077
"680"	"AK6"	41.645	926.6
"681"	"AK6P1"	38.91	478
"682"	"AK6P2"	38.85	471
"683"	"AK7"	44.18	1295
"684"	"AK8"	47.94	1353.8
"685"	"AK9"	38.27	2009.08333333333
"686"	"AKAIN1"	39.25	1794
"687"	"AKAP1"	49.96	1678.94736842105
"688"	"AKAP10"	41.26	1033.63636363636
"689"	"AKAP11"	36.45	9915
"690"	"AKAP12"	43.87	5620.2
"691"	"AKAP13"	39.92	2542.52173913043
"692"	"AKAP14"	46.85	624.6
"693"	"AKAP17A"	60.91	2872.66666666667
"694"	"AKAP17BP"	40.66	2719
"695"	"AKAP3"	38.99	1488.66666666667
"696"	"AKAP4"	41.49	1837
"697"	"AKAP5"	37.55	4544
"698"	"AKAP6"	37.92	2394.14285714286
"699"	"AKAP7"	38.28	1543
"700"	"AKAP8"	53.24	1900.6
"701"	"AKAP8L"	48.86	1114.36842105263
"702"	"AKAP8P1"	53.45	1349
"703"	"AKAP9"	36.72	4110.75
"704"	"AKIP1"	46.42	957.636363636364
"705"	"AKIRIN1"	43.8	1494.75
"706"	"AKIRIN1P1"	45.22	544
"707"	"AKIRIN1P2"	51.05	570
"708"	"AKIRIN2"	40.79	1155.5
"709"	"AKIRIN2P1"	36.93	352
"710"	"AKNA"	50.65	3604.22222222222
"711"	"AKNAD1"	41.11	1865.4
"712"	"AKR1A1"	49.1	854
"713"	"AKR1B1"	50.04	889.142857142857
"714"	"AKR1B10"	45.41	946
"715"	"AKR1B10P1"	49.04	942
"716"	"AKR1B10P2"	43.58	927
"717"	"AKR1B15"	45.52	1562.75
"718"	"AKR1B1P1"	51.88	956
"719"	"AKR1B1P2"	52.25	934
"720"	"AKR1B1P3"	52.89	588
"721"	"AKR1B1P4"	52.71	922
"722"	"AKR1B1P6"	54.02	839
"723"	"AKR1B1P7"	53.36	952
"724"	"AKR1B1P8"	45.51	936
"725"	"AKR1C1"	38.5	2299
"726"	"AKR1C2"	38.88	1248.7
"727"	"AKR1C3"	40.4	898
"728"	"AKR1C4"	38.49	1138
"729"	"AKR1C5P"	36.99	609
"730"	"AKR1C6P"	40.68	983
"731"	"AKR1C7P"	39.24	746.5
"732"	"AKR1C8P"	38.45	1172.25
"733"	"AKR1D1"	39.26	1356.5
"734"	"AKR1D1P1"	45.58	936
"735"	"AKR1E2"	42.59	912.461538461538
"736"	"AKR7A2"	52.87	947
"737"	"AKR7A2P1"	58.91	915
"738"	"AKR7A3"	54.24	1215
"739"	"AKR7L"	52.23	1215.6
"740"	"AKT1"	64.08	2135.6
"741"	"AKT1S1"	59.67	1738.77777777778
"742"	"AKT2"	53.61	1224.95238095238
"743"	"AKT3"	37.3225	2139.08333333333
"744"	"AKT3-IT1"	43.31	517
"745"	"AKTIP"	45.45	1104.30769230769
"746"	"ALAD"	51.37	1191.22222222222
"747"	"ALAS1"	45.47	1708.33333333333
"748"	"ALAS2"	43.13	1064.33333333333
"749"	"ALB"	34.86	1081.8
"750"	"ALCAM"	35.29	2267.55555555556
"751"	"ALDH16A1"	56.84	1983.5
"752"	"ALDH18A1"	43.15	1741.6
"753"	"ALDH1A1"	36.05	888.714285714286
"754"	"ALDH1A2"	41.16	1167.04
"755"	"ALDH1A3"	48.81	1527
"756"	"ALDH1B1"	51.33	1806
"757"	"ALDH1L1"	47.42	2166.58823529412
"758"	"ALDH1L1-AS1"	57.92	437
"759"	"ALDH1L1-AS2"	44.66	1847.25
"760"	"ALDH1L2"	40.08	3918.42857142857
"761"	"ALDH2"	48.79	2808.4
"762"	"ALDH3A1"	57.83	1115.64705882353
"763"	"ALDH3A2"	45.09	2127.38095238095
"764"	"ALDH3B1"	58.4	1930.8
"765"	"ALDH3B2"	52.58	1222.41666666667
"766"	"ALDH4A1"	55.04	1914.83333333333
"767"	"ALDH5A1"	43.1	2419.55555555556
"768"	"ALDH6A1"	43.41	1937.57142857143
"769"	"ALDH7A1"	43.04	1683.10810810811
"770"	"ALDH7A1P1"	47.81	1533
"771"	"ALDH7A1P2"	44.28	621
"772"	"ALDH7A1P3"	39.13	345
"773"	"ALDH7A1P4"	50	178
"774"	"ALDH8A1"	42.53	1505.16666666667
"775"	"ALDH9A1"	40.34	1108.2
"776"	"ALDOA"	59.26	1038.21052631579
"777"	"ALDOAP1"	53.4	1078
"778"	"ALDOAP2"	56.78	1076
"779"	"ALDOB"	40.95	1227.77777777778
"780"	"ALDOC"	55.56	1002.88888888889
"781"	"ALG1"	49.3	1571.88888888889
"782"	"ALG10"	35.91	1774.5
"783"	"ALG10B"	33.73	3542
"784"	"ALG11"	41.5	2609.375
"785"	"ALG12"	55.65	2252.33333333333
"786"	"ALG13"	37.51	1557.52631578947
"787"	"ALG13-AS1"	39.66	195
"788"	"ALG14"	40.49	3326.66666666667
"789"	"ALG14-AS1"	38.54	1096
"790"	"ALG1L"	51.93	753
"791"	"ALG1L10P"	52.74	430
"792"	"ALG1L11P"	52.82	450
"793"	"ALG1L12P"	52.91	434
"794"	"ALG1L13P"	52.03	605
"795"	"ALG1L14P"	52.74	434
"796"	"ALG1L15P"	55.79	794
"797"	"ALG1L2"	51.78	785.666666666667
"798"	"ALG1L3P"	54.02	765
"799"	"ALG1L5P"	54.32	771
"800"	"ALG1L6P"	53.785	758
"801"	"ALG1L7P"	54.59	768
"802"	"ALG1L8P"	53.96	760
"803"	"ALG1L9P"	52.88	549
"804"	"ALG2"	42.61	2467
"805"	"ALG3"	51.41	1011.07142857143
"806"	"ALG3P1"	56.64	1114
"807"	"ALG5"	39.24	869.2
"808"	"ALG6"	37.94	1419.66666666667
"809"	"ALG8"	42.14	871.285714285714
"810"	"ALG9"	40.69	1590.76470588235
"811"	"ALG9-IT1"	41.93	684
"812"	"ALK"	43.51	2687.57142857143
"813"	"ALKAL1"	40.93	838
"814"	"ALKAL2"	48.13	669.75
"815"	"ALKBH1"	42.35	1373.25
"816"	"ALKBH2"	51.05	900.25
"817"	"ALKBH3"	40.8	879
"818"	"ALKBH3-AS1"	40.54	1166.2
"819"	"ALKBH4"	54.36	1348.66666666667
"820"	"ALKBH5"	50.24	2303.33333333333
"821"	"ALKBH6"	56.33	928.157894736842
"822"	"ALKBH7"	65.36	709.666666666667
"823"	"ALKBH8"	36.18	2036.71428571429
"824"	"ALLC"	44.44	1345
"825"	"ALMS1"	38.69	5262.33333333333
"826"	"ALMS1-IT1"	37.18	2105
"827"	"ALMS1P1"	41.93	2119
"828"	"ALOX12"	48.88	1286
"829"	"ALOX12-AS1"	43.31	1224.06666666667
"830"	"ALOX12B"	55.45	1072.33333333333
"831"	"ALOX12P1"	45.58	1229
"832"	"ALOX12P2"	42.2	1152.5
"833"	"ALOX15"	54.64	1492.83333333333
"834"	"ALOX15B"	55.65	2490.2
"835"	"ALOX15P1"	50.1	1068.42857142857
"836"	"ALOX15P2"	50.33	1897
"837"	"ALOX5"	47.73	1227.7
"838"	"ALOX5AP"	45.66	891.666666666667
"839"	"ALOXE3"	51.81	2592.25
"840"	"ALPG"	62.98	2492
"841"	"ALPI"	60.55	2561.5
"842"	"ALPK1"	40.45	2188.05263157895
"843"	"ALPK2"	44.38	2401.5
"844"	"ALPK3"	48.17	5702
"845"	"ALPL"	51.62	1733.14285714286
"846"	"ALPP"	62.27	1552
"847"	"ALS2"	37.99	2052.33333333333
"848"	"ALS2CL"	57.94	3775.4
"849"	"ALX1"	31.67	1332
"850"	"ALX3"	58.58	1533.5
"851"	"ALX4"	52.82	5727
"852"	"ALYREF"	57.54	581.25
"853"	"AMACR"	41.34	1898.88888888889
"854"	"AMBN"	37.28	1838
"855"	"AMBP"	49.37	1063.5
"856"	"AMBRA1"	43.63	2442.08333333333
"857"	"AMD1"	41.39	3450.33333333333
"858"	"AMD1P1"	38.97	922
"859"	"AMD1P2"	39.72	992
"860"	"AMD1P3"	45.41	994
"861"	"AMD1P4"	44.83	1345
"862"	"AMDHD1"	43.76	1292.75
"863"	"AMDHD2"	59.17	1186.94736842105
"864"	"AMELX"	38.37	788.333333333333
"865"	"AMELY"	41.51	787.666666666667
"866"	"AMER1"	50.92	8407
"867"	"AMER2"	43.37	6626
"868"	"AMER3"	55.57	2673.75
"869"	"AMFR"	42.21	1132.58333333333
"870"	"AMH"	71.68	1343
"871"	"AMHR2"	52.71	1352.14285714286
"872"	"AMIGO1"	53.23	3679.5
"873"	"AMIGO2"	44.59	3225.66666666667
"874"	"AMIGO3"	63.73	2856
"875"	"AMMECR1"	38.78	2549.2
"876"	"AMMECR1-IT1"	43.78	561
"877"	"AMMECR1L"	45.69	4649.5
"878"	"AMMECR1LP1"	47.92	841
"879"	"AMN"	62.56	1223.71428571429
"880"	"AMN1"	40.53	839.833333333333
"881"	"AMOT"	41.97	3871.5
"882"	"AMOTL1"	41.79	3962.4
"883"	"AMOTL2"	55.04	1857.53846153846
"884"	"AMPD1"	40.73	1576.57142857143
"885"	"AMPD2"	56.74	1779.39393939394
"886"	"AMPD3"	44.29	1540.33333333333
"887"	"AMPH"	39.13	1440.22222222222
"888"	"AMT"	54.4	2028.82456140351
"889"	"AMTN"	37.6	885
"890"	"AMY1A"	34.56	965
"891"	"AMY1B"	34.59	1232.4
"892"	"AMY1C"	34.04	1632
"893"	"AMY2A"	33.89	1163.5
"894"	"AMY2B"	34.92	1772.125
"895"	"AMYP1"	33.7	1023
"896"	"AMZ1"	50.95	1717.5
"897"	"AMZ2"	42.76	1150.78947368421
"898"	"AMZ2P1"	41.33	2178
"899"	"AMZ2P2"	43.33	1057
"900"	"ANAPC1"	42.42	2190.45454545455
"901"	"ANAPC10"	37.48	870.722222222222
"902"	"ANAPC10P1"	39.21	556
"903"	"ANAPC11"	55.3	719.347826086957
"904"	"ANAPC13"	45.33	1104.16666666667
"905"	"ANAPC15"	52.32	752.352941176471
"906"	"ANAPC16"	43.46	2492
"907"	"ANAPC1P1"	39.83	1958
"908"	"ANAPC2"	61.65	1167.625
"909"	"ANAPC4"	37.97	1551.36363636364
"910"	"ANAPC5"	44.55	1584.18181818182
"911"	"ANAPC7"	45.87	1237.41666666667
"912"	"ANG"	43.52	738.333333333333
"913"	"ANGEL1"	44.51	1517.66666666667
"914"	"ANGEL2"	38.71	2129.5
"915"	"ANGPT1"	36.05	2013.25
"916"	"ANGPT2"	40.71	3120.25
"917"	"ANGPT4"	50.62	4692
"918"	"ANGPTL1"	33.76	2122
"919"	"ANGPTL2"	49.8	1659.25
"920"	"ANGPTL3"	29.49	1350
"921"	"ANGPTL4"	55.65	1097.54545454545
"922"	"ANGPTL5"	36.98	1484.5
"923"	"ANGPTL6"	53.5	1457
"924"	"ANGPTL7"	46.39	1415.5
"925"	"ANGPTL8"	56.34	757.75
"926"	"ANHX"	53.72	1811.66666666667
"927"	"ANK1"	49.32	2955.35714285714
"928"	"ANK2"	37.08	7972.88172043011
"929"	"ANK2-AS1"	37.3	1236.66666666667
"930"	"ANK3"	37.75	2191.4375
"931"	"ANK3-DT"	38.45	434
"932"	"ANKAR"	37.84	2238.44444444444
"933"	"ANKDD1A"	46.76	1661.3
"934"	"ANKDD1B"	40.41	1384.85714285714
"935"	"ANKEF1"	37.26	3506.5
"936"	"ANKFN1"	39.76	1623.7
"937"	"ANKFY1"	44.9	2787.35714285714
"938"	"ANKH"	43.86	1735.11111111111
"939"	"ANKHD1"	38.44	2495.09523809524
"940"	"ANKHD1-EIF4EBP3"	38.97	5311.66666666667
"941"	"ANKIB1"	36.83	1642.85714285714
"942"	"ANKK1"	50.94	1530.5
"943"	"ANKLE1"	57.78	1952.72727272727
"944"	"ANKLE2"	50.97	2613.58333333333
"945"	"ANKMY1"	49.38	1865.66666666667
"946"	"ANKMY2"	38.01	1291
"947"	"ANKRA2"	37.11	882.375
"948"	"ANKRD1"	39.89	1979
"949"	"ANKRD10"	40	816.727272727273
"950"	"ANKRD10-IT1"	38.6	800
"951"	"ANKRD11"	51.19	2122.95
"952"	"ANKRD12"	37.33	2958
"953"	"ANKRD13A"	44	1615.7
"954"	"ANKRD13B"	55.54	1867.22222222222
"955"	"ANKRD13C"	37.51	2223.6
"956"	"ANKRD13D"	52.18	1272.11764705882
"957"	"ANKRD16"	46.86	1672
"958"	"ANKRD17"	36.17	4273.81818181818
"959"	"ANKRD18A"	36.84	2385.33333333333
"960"	"ANKRD18B"	36.39	1211.875
"961"	"ANKRD18CP"	38.17	2980
"962"	"ANKRD18DP"	36.91	1865
"963"	"ANKRD18EP"	36.02	2632
"964"	"ANKRD19P"	39.91	1008.6
"965"	"ANKRD2"	52.36	1260.5
"966"	"ANKRD20A1"	37.56	1564
"967"	"ANKRD20A10P"	35.91	1515
"968"	"ANKRD20A11P"	37.2	1270.33333333333
"969"	"ANKRD20A17P"	31.33	1330
"970"	"ANKRD20A18P"	35.73	492
"971"	"ANKRD20A19P"	39.97	1244
"972"	"ANKRD20A2"	36.09	2177
"973"	"ANKRD20A21P"	35.76	2052.5
"974"	"ANKRD20A3"	37.8	1844.8
"975"	"ANKRD20A4"	36.2	2018.33333333333
"976"	"ANKRD20A5P"	37.77	1138.25
"977"	"ANKRD20A6P"	64.22	204
"978"	"ANKRD20A7P"	40.24	2527.66666666667
"979"	"ANKRD20A8P"	36.23	4637.5
"980"	"ANKRD20A9P"	36.89	3299.5
"981"	"ANKRD22"	37.87	2156
"982"	"ANKRD23"	51.56	1870.66666666667
"983"	"ANKRD24"	53.6	2578.33333333333
"984"	"ANKRD26"	38.15	2676.66666666667
"985"	"ANKRD26P1"	37.76	1903.83333333333
"986"	"ANKRD26P2"	33.5	1710
"987"	"ANKRD26P3"	37.35	1483.16666666667
"988"	"ANKRD26P4"	37.42	950
"989"	"ANKRD27"	48.98	1388.66666666667
"990"	"ANKRD28"	37.11	2320
"991"	"ANKRD29"	44.28	1487.625
"992"	"ANKRD30A"	36.74	3760.2
"993"	"ANKRD30B"	35.41	3003.6
"994"	"ANKRD30BL"	39.62	1545.16666666667
"995"	"ANKRD30BP1"	34.64	2186
"996"	"ANKRD30BP2"	36.72	1722.25
"997"	"ANKRD30BP3"	34.82	636
"998"	"ANKRD31"	37.35	5098.25
"999"	"ANKRD33"	58.03	1572
"1000"	"ANKRD33B"	47.64	5588.5
"1001"	"ANKRD33B-AS1"	48.96	522
"1002"	"ANKRD34A"	55.93	1631.33333333333
"1003"	"ANKRD34B"	42.57	2136
"1004"	"ANKRD34C"	41.63	4951
"1005"	"ANKRD34C-AS1"	43.59	1960.33333333333
"1006"	"ANKRD35"	48.17	3226
"1007"	"ANKRD36"	35.99	3641.75
"1008"	"ANKRD36B"	35.8	2679.25
"1009"	"ANKRD36BP1"	36.14	1598
"1010"	"ANKRD36BP2"	35.08	1897.57142857143
"1011"	"ANKRD36C"	35.73	2355.75
"1012"	"ANKRD36P1"	34.53	659
"1013"	"ANKRD37"	45.33	778.166666666667
"1014"	"ANKRD39"	51.5	2928.5
"1015"	"ANKRD40"	44.45	1860.33333333333
"1016"	"ANKRD40CL"	46.21	1056
"1017"	"ANKRD42"	39.12	2190.22222222222
"1018"	"ANKRD44"	40.24	2302.30769230769
"1019"	"ANKRD44-AS1"	48.17	455
"1020"	"ANKRD44-IT1"	40.66	1069
"1021"	"ANKRD45"	39.61	2242
"1022"	"ANKRD46"	39.74	1497.45454545455
"1023"	"ANKRD49"	36.46	1204.27272727273
"1024"	"ANKRD50"	35.15	6505
"1025"	"ANKRD52"	53.51	2570.25
"1026"	"ANKRD53"	55.73	1279.57142857143
"1027"	"ANKRD54"	50.74	1029.08333333333
"1028"	"ANKRD54P1"	55.63	471
"1029"	"ANKRD55"	41.57	1326
"1030"	"ANKRD6"	43.03	1750.14285714286
"1031"	"ANKRD60"	49.92	1038
"1032"	"ANKRD61"	46.3	1423
"1033"	"ANKRD62"	36.41	4290.5
"1034"	"ANKRD62P1"	34.28	1623
"1035"	"ANKRD62P1-PARP4P3"	38.61	892
"1036"	"ANKRD63"	73.84	1143
"1037"	"ANKRD65"	66.51	1636
"1038"	"ANKRD66"	39.59	1948.5
"1039"	"ANKRD7"	35.83	1021
"1040"	"ANKRD9"	59.94	2336.8
"1041"	"ANKS1A"	44.93	3594
"1042"	"ANKS1B"	37.84	1302.82352941176
"1043"	"ANKS3"	49.79	1436.24137931034
"1044"	"ANKS4B"	42.41	4323
"1045"	"ANKS6"	46.95	2394
"1046"	"ANKUB1"	36.93	1287.33333333333
"1047"	"ANKZF1"	49.05	1235.5
"1048"	"ANLN"	37.87	1373.15384615385
"1049"	"ANO1"	54.71	1780.7
"1050"	"ANO1-AS1"	53.19	646
"1051"	"ANO10"	40.85	1158.3125
"1052"	"ANO2"	44.4	1578.07692307692
"1053"	"ANO3"	36.39	3000
"1054"	"ANO3-AS1"	36.82	1412
"1055"	"ANO4"	39.0925	1754.75
"1056"	"ANO5"	36.47	4697.66666666667
"1057"	"ANO6"	39.44	3599.57142857143
"1058"	"ANO7"	58.13	1694.33333333333
"1059"	"ANO7L1"	54.07	801
"1060"	"ANO8"	62.68	2844.75
"1061"	"ANO9"	59.43	2177
"1062"	"ANOS1"	39.59	2588.66666666667
"1063"	"ANOS2P"	40.19	1526
"1064"	"ANP32A"	49.39	1315.09090909091
"1065"	"ANP32AP1"	36.98	905.5
"1066"	"ANP32B"	43.52	856.666666666667
"1067"	"ANP32BP1"	46.11	1017
"1068"	"ANP32BP2"	44.59	545
"1069"	"ANP32BP3"	40.93	706
"1070"	"ANP32C"	48.37	705
"1071"	"ANP32D"	44.68	958
"1072"	"ANP32E"	42.62	1520.2
"1073"	"ANPEP"	53.35	992.777777777778
"1074"	"ANTKMT"	72.09	885.875
"1075"	"ANTXR1"	41.88	1757.71428571429
"1076"	"ANTXR2"	35.81	1952.33333333333
"1077"	"ANTXRL"	50.99	1298
"1078"	"ANTXRLP1"	49.2	1829
"1079"	"ANXA1"	34.68	1098.625
"1080"	"ANXA10"	35.87	967
"1081"	"ANXA11"	50.39	2680.5
"1082"	"ANXA13"	44.25	1073
"1083"	"ANXA2"	44.95	859.918918918919
"1084"	"ANXA2P1"	45.79	926
"1085"	"ANXA2P2"	48.33	1020
"1086"	"ANXA2P3"	46.83	1008
"1087"	"ANXA2R"	50.29	1749.5
"1088"	"ANXA3"	39.9	1092.5
"1089"	"ANXA4"	41.93	1477.91666666667
"1090"	"ANXA5"	38.94	996.636363636364
"1091"	"ANXA6"	48.97	1104.2
"1092"	"ANXA7"	40.79	1369.4
"1093"	"ANXA8"	52.97	1761.875
"1094"	"ANXA8L1"	54.03	1696.83333333333
"1095"	"ANXA9"	49.76	1031
"1096"	"AOAH"	41.56	1048.25
"1097"	"AOAH-IT1"	42.33	573
"1098"	"AOC1"	47.8	2042.28571428571
"1099"	"AOC2"	52.48	2624.5
"1100"	"AOC3"	54.35	2069.28571428571
"1101"	"AOC4P"	50.34	1222.83333333333
"1102"	"AOPEP"	42.89	1302.54545454545
"1103"	"AOX1"	41.53	1779.25
"1104"	"AOX2P"	43.67	1622.75
"1105"	"AOX3P"	41.82	1241.75
"1106"	"AOX3P-AOX2P"	42.59	656.5
"1107"	"AP1AR"	36.72	1761
"1108"	"AP1B1"	49.33	2646.36363636364
"1109"	"AP1B1P1"	49.41	509
"1110"	"AP1B1P2"	49.06	106
"1111"	"AP1G1"	40.73	1606.22727272727
"1112"	"AP1G2"	55.18	1059.12121212121
"1113"	"AP1M1"	51.59	1645.86666666667
"1114"	"AP1M2"	51.96	852.7
"1115"	"AP1S1"	54.71	694.166666666667
"1116"	"AP1S2"	36.69	1747.45454545455
"1117"	"AP1S2P1"	39.31	379
"1118"	"AP1S3"	42.41	1586
"1119"	"AP2A1"	54.57	2429
"1120"	"AP2A2"	53.474328358209	1061.20895522388
"1121"	"AP2B1"	39.93	1893.40909090909
"1122"	"AP2M1"	54.13	946.727272727273
"1123"	"AP2S1"	52.87	648
"1124"	"AP3B1"	36.53	1785.75
"1125"	"AP3B2"	48.96	2656.75
"1126"	"AP3D1"	56.41	2173.14285714286
"1127"	"AP3M1"	41.25	2114
"1128"	"AP3M2"	41.4	1304.23529411765
"1129"	"AP3S1"	36.59	769.111111111111
"1130"	"AP3S2"	44.42	1013.26666666667
"1131"	"AP4B1"	42.99	1428.28571428571
"1132"	"AP4B1-AS1"	40.5	1734
"1133"	"AP4E1"	37.92	3560.57142857143
"1134"	"AP4M1"	56.13	1320.76470588235
"1135"	"AP4S1"	41.95	1937.53333333333
"1136"	"AP5B1"	59.61	6980
"1137"	"AP5M1"	35.15	2096.44444444444
"1138"	"AP5S1"	51.08	2311
"1139"	"AP5Z1"	58.27	2099.88888888889
"1140"	"APAF1"	39.48	3349.84615384615
"1141"	"APBA1"	43.5585714285714	3219.85714285714
"1142"	"APBA2"	48.4118181818182	1935.95454545455
"1143"	"APBA3"	56.61	1431.625
"1144"	"APBB1"	51.87	1738.375
"1145"	"APBB1IP"	41.53	1633
"1146"	"APBB2"	42.41	1797.13333333333
"1147"	"APBB3"	53.75	1310.5
"1148"	"APC"	37.63	4214.8
"1149"	"APC2"	63.5	3914.75
"1150"	"APCDD1"	46.21	1481.16666666667
"1151"	"APCDD1L"	48.35	1757
"1152"	"APCDD1L-DT"	48.17	1149.88888888889
"1153"	"APCS"	45	925
"1154"	"APEH"	58.07	1073.125
"1155"	"APELA"	37.86	994.4
"1156"	"APEX1"	47.06	904.45
"1157"	"APEX2"	49.09	1983.5
"1158"	"APH1A"	53.83	1100.11111111111
"1159"	"APH1B"	40.76	1065.8
"1160"	"API5"	37.75	1538
"1161"	"API5P1"	41.19	1510
"1162"	"API5P2"	40.19	1498
"1163"	"APIP"	40.43	2290.33333333333
"1164"	"APLF"	37.87	2317.14285714286
"1165"	"APLN"	56.18	3224
"1166"	"APLNR"	55.35	2374.66666666667
"1167"	"APLP1"	57.02	1376.91666666667
"1168"	"APLP2"	43.97	1337.44
"1169"	"APMAP"	46.35	2159.5
"1170"	"APOA1"	62.5	1022.8
"1171"	"APOA1-AS"	49.1	759.5
"1172"	"APOA2"	53.51	482.1
"1173"	"APOA4"	57.66	1471
"1174"	"APOA5"	60.22	1598.25
"1175"	"APOB"	42.97	6514.5
"1176"	"APOBEC1"	44.28	877.5
"1177"	"APOBEC2"	44.83	1151
"1178"	"APOBEC3A"	54.1333333333333	888.555555555556
"1179"	"APOBEC3AP1"	52.96	287
"1180"	"APOBEC3B"	53.12	1518.75
"1181"	"APOBEC3B-AS1"	53.435	691
"1182"	"APOBEC3C"	52.56	1850
"1183"	"APOBEC3D"	54.3	1689
"1184"	"APOBEC3F"	53.18	1603
"1185"	"APOBEC3G"	54.63	1416.42857142857
"1186"	"APOBEC3H"	53.45	740.285714285714
"1187"	"APOBEC4"	38.51	1629
"1188"	"APOBR"	62.52	3778.5
"1189"	"APOC1"	53.46	463
"1190"	"APOC1P1"	52.32	490.6
"1191"	"APOC2"	53.31	651.2
"1192"	"APOC3"	56.46	461.6
"1193"	"APOC4"	54.23	482
"1194"	"APOC4-APOC2"	54.07	1254.5
"1195"	"APOD"	45.96	897
"1196"	"APOE"	61.06	892.2
"1197"	"APOF"	49.17	1750
"1198"	"APOH"	42.88	759
"1199"	"APOL1"	50.01	1430.33333333333
"1200"	"APOL2"	49.58	1176.5
"1201"	"APOL3"	47.21	1291.66666666667
"1202"	"APOL4"	49.11	1425.75
"1203"	"APOL5"	47.715	1438
"1204"	"APOL6"	41.58	10065
"1205"	"APOLD1"	42.82	2556
"1206"	"APOM"	50.145	796.777777777778
"1207"	"APONP"	51.75	514
"1208"	"APOO"	43.27	686.444444444444
"1209"	"APOOL"	37.14	6463.66666666667
"1210"	"APOOP1"	42.06	592
"1211"	"APOOP2"	42.3	539
"1212"	"APOOP3"	43.17	586
"1213"	"APOOP4"	44.22	597
"1214"	"APOOP5"	36.1	512
"1215"	"APP"	39.73	1869.76470588235
"1216"	"APPBP2"	39.71	2269.33333333333
"1217"	"APPL1"	37.48	1621.88888888889
"1218"	"APPL2"	43.64	1200.5
"1219"	"APRT"	64.29	617.909090909091
"1220"	"APTR"	43.27	2010.09090909091
"1221"	"APTX"	42.02	1665.69642857143
"1222"	"AQP1"	56.46	1533.625
"1223"	"AQP10"	52.64	1652.66666666667
"1224"	"AQP11"	42.04	1518.5
"1225"	"AQP12A"	62.57	773.4
"1226"	"AQP12B"	62.83	1185
"1227"	"AQP2"	54.88	2248.33333333333
"1228"	"AQP3"	55.6	1282.85714285714
"1229"	"AQP4"	40.01	1926.625
"1230"	"AQP4-AS1"	39.28	1659.76470588235
"1231"	"AQP5"	60.72	1137
"1232"	"AQP6"	57.52	2319.2
"1233"	"AQP7"	53.23	1104.68421052632
"1234"	"AQP7P1"	52.41	1045
"1235"	"AQP7P2"	52.38	1041
"1236"	"AQP7P3"	52.39	1041
"1237"	"AQP7P4"	52.25	1042
"1238"	"AQP7P5"	52.29	1049
"1239"	"AQP8"	50.27	1300.5
"1240"	"AQP9"	40.63	1893.5
"1241"	"AQR"	37.52	3458
"1242"	"AR"	39.68	4762.22222222222
"1243"	"ARAF"	51.23	1305
"1244"	"ARAFP1"	49.92	605
"1245"	"ARAFP2"	50.45	559
"1246"	"ARAFP3"	51.22	490
"1247"	"ARAP1"	54.91	2241.38095238095
"1248"	"ARAP1-AS1"	55.87	388
"1249"	"ARAP1-AS2"	57.27	1824
"1250"	"ARAP2"	35.53	1987.6
"1251"	"ARAP3"	51.43	3485.71428571429
"1252"	"ARC"	66.77	1678.5
"1253"	"ARCN1"	42.33	2729.6
"1254"	"AREG"	36.88	984.333333333333
"1255"	"AREL1"	42.31	1623.75
"1256"	"ARF1"	52.33	987.714285714286
"1257"	"ARF1P1"	50.37	544
"1258"	"ARF1P2"	55.2	538
"1259"	"ARF1P3"	56.36	511
"1260"	"ARF3"	47.69	975
"1261"	"ARF4"	41.71	982.666666666667
"1262"	"ARF4-AS1"	45.01	476
"1263"	"ARF4P1"	42.51	541
"1264"	"ARF4P2"	49.82	526
"1265"	"ARF4P3"	45.38	509
"1266"	"ARF4P4"	42.12	520
"1267"	"ARF5"	56.14	781
"1268"	"ARF6"	43.29	3875
